OrderID,Date,CustomerName,CustomerEmail,Country,City,Category,Product,Quantity,UnitPrice,Subtotal,DiscountPct,DiscountAmount,Tax8Pct,GrandTotal,PaymentMethod,ShippingMethod,OrderStatus,SalesRep,Rating
ORD-11824,2023-07-09,Priya Sharma,customer3441@email.com,UK,Toronto,Sports,Treadmill,2,315.98,631.96,0,0.0,50.56,682.52,Credit Card,Free Shipping,Cancelled,John Doe,3
ORD-11825,2023-07-09,Omar Sheikh,customer6877@email.com,UK,Islamabad,Electronics,Keyboard,8,268.29,2146.32,0,0.0,171.71,2318.03,PayPal,Standard,Delivered,Sara Ahmed,3
ORD-11826,2023-07-09,Eve Turner,customer3520@email.com,Australia,Sydney,Sports,Resistance Bands,1,238.77,238.77,0,0.0,19.1,257.87,PayPal,Express,Delivered,Usman Khan,5
ORD-11827,2023-07-09,Alice Johnson,customer5408@email.com,USA,Mumbai,Sports,Protein Shaker,2,256.18,512.36,25,128.09,30.74,415.01,Credit Card,Free Shipping,Cancelled,John Doe,5
ORD-11828,2023-07-10,Tina Fey,customer1951@email.com,Australia,Toronto,Clothing,Shorts,8,91.91,735.28,10,73.53,52.94,714.69,COD,Express,Delivered,Usman Khan,5
ORD-11829,2023-07-10,Ivan Drago,customer1964@email.com,Germany,Karachi,Electronics,Mouse,6,794.1,4764.6,15,714.69,323.99,4373.9,PayPal,Standard,Delivered,Ali Raza,5
ORD-11830,2023-07-10,Eve Turner,customer3134@email.com,USA,Karachi,Clothing,Tracksuit,2,79.4,158.8,25,39.7,9.53,128.63,Credit Card,Standard,Cancelled,Usman Khan,4
ORD-11831,2023-07-10,Frank Castle,customer5454@email.com,UAE,Berlin,Home & Kitchen,Vacuum,2,146.44,292.88,20,58.58,18.74,253.04,PayPal,Express,Shipped,Sara Ahmed,3
ORD-11832,2023-07-10,Carlos Mendez,customer9886@email.com,UAE,Dubai,Clothing,Sweater,7,19.97,139.79,10,13.98,10.06,135.87,Credit Card,Overnight,Delivered,Ali Raza,5
ORD-11833,2023-07-10,Frank Castle,customer3244@email.com,Canada,Toronto,Clothing,Shorts,5,22.53,112.65,10,11.26,8.11,109.5,Debit Card,Express,Cancelled,Sara Ahmed,4
ORD-11834,2023-07-10,Hina Khan,customer3803@email.com,USA,Mumbai,Clothing,T-Shirt,5,70.73,353.65,0,0.0,28.29,381.94,PayPal,Standard,Returned,Ali Raza,4
ORD-11835,2023-07-10,Frank Castle,customer4911@email.com,India,London,Electronics,Smartphone,8,565.9,4527.2,0,0.0,362.18,4889.38,Credit Card,Standard,Delivered,Sara Ahmed,4
ORD-11836,2023-07-10,Priya Sharma,customer2408@email.com,Germany,Karachi,Clothing,T-Shirt,7,82.26,575.82,10,57.58,41.46,559.7,Bank Transfer,Standard,Cancelled,John Doe,5
ORD-11837,2023-07-10,Priya Sharma,customer6237@email.com,Canada,London,Electronics,Webcam,9,492.02,4428.18,10,442.82,318.83,4304.19,Credit Card,Overnight,Shipped,Sara Ahmed,2
ORD-11838,2023-07-11,Carlos Mendez,customer5593@email.com,Australia,Islamabad,Books,Cloud Computing,4,42.84,171.36,25,42.84,10.28,138.8,PayPal,Express,Delivered,John Doe,3
ORD-11839,2023-07-11,Quinn Hughes,customer9051@email.com,India,Islamabad,Home & Kitchen,Vacuum,4,348.3,1393.2,5,69.66,105.88,1429.42,COD,Standard,Cancelled,Nadia Islam,5
ORD-11840,2023-07-11,Frank Castle,customer9653@email.com,Australia,Sydney,Electronics,Webcam,2,483.35,966.7,10,96.67,69.6,939.63,PayPal,Overnight,Delivered,Usman Khan,5
ORD-11841,2023-07-11,Frank Castle,customer8663@email.com,Pakistan,Karachi,Books,AI Future,3,15.61,46.83,10,4.68,3.37,45.52,Bank Transfer,Express,Delivered,Ali Raza,5
ORD-11842,2023-07-11,Sam Wilson,customer8113@email.com,India,Lahore,Electronics,Smartphone,1,218.46,218.46,0,0.0,17.48,235.94,COD,Free Shipping,Delivered,Usman Khan,4
ORD-11843,2023-07-11,Tina Fey,customer9142@email.com,India,Sydney,Electronics,Keyboard,1,943.57,943.57,10,94.36,67.94,917.15,COD,Express,Shipped,John Doe,1
ORD-11844,2023-07-11,Omar Sheikh,customer7377@email.com,UK,Lahore,Home & Kitchen,Toaster,7,188.67,1320.69,5,66.03,100.37,1355.03,PayPal,Express,Delivered,John Doe,4
ORD-11845,2023-07-11,Sam Wilson,customer9608@email.com,Pakistan,Islamabad,Sports,Yoga Mat,5,100.5,502.5,5,25.12,38.19,515.57,PayPal,Express,Cancelled,John Doe,5
ORD-11846,2023-07-11,Bob Smith,customer6601@email.com,UAE,Berlin,Sports,Yoga Mat,3,329.34,988.02,5,49.4,75.09,1013.71,COD,Overnight,Shipped,Sara Ahmed,4
ORD-11847,2023-07-12,Hina Khan,customer2388@email.com,Pakistan,New York,Electronics,Headphones,7,265.3,1857.1,0,0.0,148.57,2005.67,COD,Overnight,Delivered,Usman Khan,5
ORD-11848,2023-07-12,Grace Lee,customer7296@email.com,USA,New York,Clothing,Jeans,2,87.6,175.2,5,8.76,13.32,179.76,COD,Overnight,Shipped,John Doe,4
ORD-11849,2023-07-12,Hina Khan,customer5367@email.com,USA,Mumbai,Books,Deep Learning,3,33.99,101.97,10,10.2,7.34,99.11,COD,Standard,Delivered,Nadia Islam,1
ORD-11850,2023-07-12,Mike Ross,customer4978@email.com,Germany,New York,Clothing,T-Shirt,1,112.79,112.79,5,5.64,8.57,115.72,Debit Card,Express,Delivered,John Doe,4
ORD-11851,2023-07-12,Omar Sheikh,customer5490@email.com,USA,Berlin,Clothing,Dress,8,17.72,141.76,5,7.09,10.77,145.44,Credit Card,Standard,Delivered,Usman Khan,5
ORD-11852,2023-07-12,Laura Palmer,customer1852@email.com,Canada,Sydney,Electronics,Keyboard,2,1337.42,2674.84,0,0.0,213.99,2888.83,Credit Card,Free Shipping,Shipped,John Doe,5
ORD-11853,2023-07-12,Omar Sheikh,customer7377@email.com,Pakistan,London,Electronics,Power Bank,7,1069.34,7485.38,0,0.0,598.83,8084.21,Credit Card,Standard,Delivered,John Doe,5
ORD-11854,2023-07-12,Nina Simone,customer7501@email.com,UAE,Mumbai,Electronics,Smartwatch,9,363.38,3270.42,0,0.0,261.63,3532.05,Credit Card,Standard,Processing,Ali Raza,4
ORD-11855,2023-07-12,Grace Lee,customer9114@email.com,UAE,Sydney,Electronics,Laptop,6,315.94,1895.64,5,94.78,144.07,1944.93,Credit Card,Standard,Delivered,John Doe,5
ORD-11856,2023-07-12,Quinn Hughes,customer9428@email.com,UAE,London,Sports,Water Bottle,2,220.38,440.76,10,44.08,31.73,428.41,Credit Card,Standard,Delivered,Usman Khan,5
ORD-11857,2023-07-13,Eve Turner,customer2056@email.com,Canada,Dubai,Electronics,Smartphone,2,1235.47,2470.94,20,494.19,158.14,2134.89,Credit Card,Standard,Delivered,Ali Raza,1
ORD-11858,2023-07-13,Tina Fey,customer3260@email.com,India,Toronto,Sports,Knee Support,9,422.73,3804.57,0,0.0,304.37,4108.94,Bank Transfer,Standard,Shipped,Ali Raza,5
ORD-11859,2023-07-13,Julia Roberts,customer1908@email.com,India,Sydney,Sports,Jump Rope,8,264.06,2112.48,0,0.0,169.0,2281.48,Credit Card,Standard,Delivered,John Doe,4
ORD-11860,2023-07-13,Sam Wilson,customer1449@email.com,UK,Toronto,Electronics,Monitor,9,1298.18,11683.62,5,584.18,887.96,11987.4,Credit Card,Standard,Delivered,John Doe,5
ORD-11861,2023-07-13,Rachel Green,customer1568@email.com,India,Sydney,Home & Kitchen,Juicer,4,22.07,88.28,5,4.41,6.71,90.58,Debit Card,Free Shipping,Delivered,Nadia Islam,5
ORD-11862,2023-07-13,Julia Roberts,customer4498@email.com,UK,London,Books,Machine Learning,4,6.93,27.72,10,2.77,2.0,26.95,COD,Standard,Shipped,Usman Khan,3
ORD-11863,2023-07-13,Bob Smith,customer6870@email.com,Pakistan,Karachi,Clothing,Dress,2,137.66,275.32,15,41.3,18.72,252.74,Credit Card,Free Shipping,Delivered,Usman Khan,3
ORD-11864,2023-07-13,Frank Castle,customer2308@email.com,Australia,Mumbai,Sports,Dumbbells,1,389.46,389.46,15,58.42,26.48,357.52,Credit Card,Free Shipping,Delivered,Sara Ahmed,4
ORD-11865,2023-07-13,Carlos Mendez,customer1717@email.com,Australia,Dubai,Books,Deep Learning,4,29.79,119.16,0,0.0,9.53,128.69,Credit Card,Standard,Delivered,Sara Ahmed,4
ORD-11866,2023-07-14,Sam Wilson,customer4345@email.com,USA,London,Home & Kitchen,Iron,8,306.37,2450.96,20,490.19,156.86,2117.63,PayPal,Standard,Processing,Usman Khan,4
ORD-11867,2023-07-14,Eve Turner,customer8214@email.com,Australia,Lahore,Clothing,Jeans,2,143.79,287.58,0,0.0,23.01,310.59,Credit Card,Standard,Returned,John Doe,5
ORD-11868,2023-07-14,Grace Lee,customer8682@email.com,India,Karachi,Clothing,Jacket,8,118.09,944.72,10,94.47,68.02,918.27,Debit Card,Express,Shipped,Ali Raza,4
ORD-11869,2023-07-14,Grace Lee,customer3718@email.com,UK,Berlin,Sports,Resistance Bands,1,422.45,422.45,10,42.24,30.42,410.63,COD,Express,Delivered,Nadia Islam,2
ORD-11870,2023-07-14,Julia Roberts,customer2455@email.com,USA,Lahore,Electronics,Headphones,1,1152.88,1152.88,10,115.29,83.01,1120.6,Debit Card,Standard,Delivered,John Doe,5
ORD-11871,2023-07-14,Alice Johnson,customer8297@email.com,Germany,Berlin,Home & Kitchen,Blender,4,83.92,335.68,0,0.0,26.85,362.53,PayPal,Standard,Delivered,Ali Raza,4
ORD-11872,2023-07-14,Kevin Hart,customer8035@email.com,India,Mumbai,Sports,Water Bottle,7,418.12,2926.84,0,0.0,234.15,3160.99,Credit Card,Express,Delivered,Usman Khan,5
ORD-11873,2023-07-14,Grace Lee,customer5230@email.com,USA,Mumbai,Home & Kitchen,Vacuum,9,94.14,847.26,5,42.36,64.39,869.29,PayPal,Standard,Delivered,John Doe,2
ORD-11874,2023-07-14,Frank Castle,customer1531@email.com,UAE,Lahore,Electronics,Mouse,5,1344.29,6721.45,0,0.0,537.72,7259.17,PayPal,Free Shipping,Delivered,Nadia Islam,5
ORD-11875,2023-07-14,Frank Castle,customer3267@email.com,UAE,Mumbai,Electronics,Webcam,2,715.04,1430.08,0,0.0,114.41,1544.49,Debit Card,Standard,Delivered,Sara Ahmed,3
ORD-11876,2023-07-15,Mike Ross,customer1332@email.com,UAE,New York,Sports,Resistance Bands,7,341.07,2387.49,10,238.75,171.9,2320.64,COD,Standard,Delivered,Ali Raza,5
ORD-11877,2023-07-15,Priya Sharma,customer6249@email.com,UAE,Toronto,Electronics,Keyboard,2,771.0,1542.0,5,77.1,117.19,1582.09,Credit Card,Standard,Delivered,John Doe,5
ORD-11878,2023-07-15,Mike Ross,customer8199@email.com,UAE,Islamabad,Books,Data Science 101,9,10.17,91.53,10,9.15,6.59,88.97,Bank Transfer,Express,Delivered,Nadia Islam,5
ORD-11879,2023-07-15,Bob Smith,customer6721@email.com,India,London,Clothing,Dress,9,50.7,456.3,0,0.0,36.5,492.8,COD,Standard,Delivered,John Doe,4
ORD-11880,2023-07-15,Sam Wilson,customer9012@email.com,Australia,Berlin,Sports,Dumbbells,3,492.0,1476.0,15,221.4,100.37,1354.97,Credit Card,Standard,Delivered,Usman Khan,3
ORD-11881,2023-07-15,Sam Wilson,customer8928@email.com,Germany,Dubai,Home & Kitchen,Vacuum,8,385.07,3080.56,0,0.0,246.44,3327.0,Credit Card,Standard,Delivered,Ali Raza,5
ORD-11882,2023-07-15,Sam Wilson,customer7500@email.com,India,Islamabad,Books,SQL Mastery,4,22.63,90.52,20,18.1,5.79,78.21,Credit Card,Standard,Delivered,Usman Khan,4
ORD-11883,2023-07-15,Rachel Green,customer1400@email.com,Australia,New York,Sports,Water Bottle,3,498.18,1494.54,5,74.73,113.58,1533.39,PayPal,Express,Delivered,Usman Khan,3
ORD-11884,2023-07-15,Frank Castle,customer8039@email.com,Canada,Karachi,Electronics,Laptop,1,1276.05,1276.05,5,63.8,96.98,1309.23,Credit Card,Standard,Delivered,Sara Ahmed,4
ORD-11885,2023-07-15,Bob Smith,customer4991@email.com,USA,Karachi,Electronics,Power Bank,5,935.89,4679.45,20,935.89,299.48,4043.04,Credit Card,Overnight,Delivered,Usman Khan,3
ORD-11886,2023-07-16,Sam Wilson,customer2057@email.com,Australia,London,Electronics,Power Bank,4,108.18,432.72,0,0.0,34.62,467.34,COD,Standard,Delivered,Nadia Islam,4
ORD-11887,2023-07-16,Frank Castle,customer8933@email.com,Pakistan,Islamabad,Electronics,Mouse,1,1357.1,1357.1,0,0.0,108.57,1465.67,Credit Card,Express,Shipped,Ali Raza,4
ORD-11888,2023-07-16,Tina Fey,customer3993@email.com,USA,Islamabad,Home & Kitchen,Vacuum,8,231.82,1854.56,5,92.73,140.95,1902.78,PayPal,Express,Returned,Sara Ahmed,4
ORD-11889,2023-07-16,Omar Sheikh,customer9233@email.com,UAE,London,Books,Business Analytics,8,52.77,422.16,0,0.0,33.77,455.93,Debit Card,Express,Cancelled,John Doe,4
ORD-11890,2023-07-16,Frank Castle,customer1026@email.com,UAE,Berlin,Clothing,Shorts,8,126.82,1014.56,5,50.73,77.11,1040.94,COD,Express,Delivered,Usman Khan,4
ORD-11891,2023-07-16,Carlos Mendez,customer4533@email.com,UAE,Sydney,Home & Kitchen,Juicer,3,336.54,1009.62,0,0.0,80.77,1090.39,Credit Card,Standard,Delivered,John Doe,5
ORD-11892,2023-07-16,Kevin Hart,customer3618@email.com,India,London,Home & Kitchen,Juicer,6,285.31,1711.86,20,342.37,109.56,1479.05,Credit Card,Free Shipping,Delivered,Sara Ahmed,5
ORD-11893,2023-07-16,Hina Khan,customer7639@email.com,Pakistan,Mumbai,Clothing,Shorts,7,50.8,355.6,10,35.56,25.6,345.64,Debit Card,Express,Returned,John Doe,3
ORD-11894,2023-07-16,Rachel Green,customer7629@email.com,Germany,Toronto,Clothing,Jacket,9,57.06,513.54,0,0.0,41.08,554.62,Debit Card,Standard,Processing,Nadia Islam,5
ORD-11895,2023-07-17,Quinn Hughes,customer8627@email.com,UK,Islamabad,Electronics,Headphones,5,497.28,2486.4,15,372.96,169.08,2282.52,Bank Transfer,Standard,Processing,Sara Ahmed,5
ORD-11896,2023-07-17,Sam Wilson,customer8042@email.com,Australia,Sydney,Home & Kitchen,Air Fryer,9,27.62,248.58,0,0.0,19.89,268.47,Credit Card,Standard,Delivered,Ali Raza,5
ORD-11897,2023-07-17,Sam Wilson,customer9902@email.com,USA,London,Sports,Treadmill,6,294.62,1767.72,0,0.0,141.42,1909.14,Debit Card,Express,Delivered,Ali Raza,5
ORD-11898,2023-07-17,Quinn Hughes,customer3018@email.com,UAE,Karachi,Clothing,Tracksuit,4,107.84,431.36,0,0.0,34.51,465.87,PayPal,Standard,Delivered,Ali Raza,4
ORD-11899,2023-07-17,Diana Prince,customer5878@email.com,UK,Dubai,Clothing,Scarf,1,129.54,129.54,10,12.95,9.33,125.92,COD,Free Shipping,Cancelled,Ali Raza,5
ORD-11900,2023-07-17,Grace Lee,customer3898@email.com,India,Karachi,Books,Python Basics,1,12.71,12.71,5,0.64,0.97,13.04,PayPal,Standard,Delivered,Sara Ahmed,5
ORD-11901,2023-07-17,Eve Turner,customer7075@email.com,Pakistan,London,Sports,Protein Shaker,5,275.74,1378.7,10,137.87,99.27,1340.1,PayPal,Express,Shipped,Sara Ahmed,4
ORD-11902,2023-07-17,Priya Sharma,customer3047@email.com,UK,Toronto,Sports,Treadmill,3,11.94,35.82,0,0.0,2.87,38.69,Credit Card,Overnight,Delivered,Sara Ahmed,5
ORD-11903,2023-07-17,Frank Castle,customer6202@email.com,Pakistan,Toronto,Clothing,Shorts,5,23.31,116.55,25,29.14,6.99,94.4,Credit Card,Free Shipping,Processing,Usman Khan,4
ORD-11904,2023-07-17,Nina Simone,customer2558@email.com,UAE,Karachi,Electronics,Mouse,5,128.61,643.05,10,64.3,46.3,625.05,PayPal,Standard,Delivered,Sara Ahmed,3
ORD-11905,2023-07-18,Tina Fey,customer2722@email.com,Germany,Berlin,Books,Web Dev,1,44.9,44.9,0,0.0,3.59,48.49,Credit Card,Free Shipping,Processing,Sara Ahmed,3
ORD-11906,2023-07-18,Bob Smith,customer5052@email.com,Pakistan,Lahore,Sports,Cycling Gloves,8,47.88,383.04,10,38.3,27.58,372.32,PayPal,Free Shipping,Delivered,Sara Ahmed,5
ORD-11907,2023-07-18,Rachel Green,customer2651@email.com,India,Dubai,Clothing,Hoodie,5,110.3,551.5,10,55.15,39.71,536.06,Credit Card,Free Shipping,Shipped,Ali Raza,5
ORD-11908,2023-07-18,Rachel Green,customer6222@email.com,India,Mumbai,Sports,Water Bottle,5,130.82,654.1,0,0.0,52.33,706.43,COD,Free Shipping,Delivered,Nadia Islam,4
ORD-11909,2023-07-18,Mike Ross,customer2778@email.com,USA,Karachi,Books,Python Basics,9,53.27,479.43,0,0.0,38.35,517.78,Credit Card,Free Shipping,Cancelled,Ali Raza,4
ORD-11910,2023-07-18,Rachel Green,customer1683@email.com,USA,Lahore,Books,SQL Mastery,8,49.72,397.76,0,0.0,31.82,429.58,Debit Card,Express,Processing,Nadia Islam,3
ORD-11911,2023-07-18,Quinn Hughes,customer3010@email.com,USA,Toronto,Home & Kitchen,Air Fryer,1,383.98,383.98,15,57.6,26.11,352.49,Debit Card,Free Shipping,Delivered,Nadia Islam,4
ORD-11912,2023-07-18,Mike Ross,customer3582@email.com,USA,Mumbai,Clothing,Dress,3,133.73,401.19,10,40.12,28.89,389.96,Credit Card,Express,Shipped,Nadia Islam,5
ORD-11913,2023-07-18,Laura Palmer,customer9505@email.com,Pakistan,Mumbai,Books,AI Future,7,56.33,394.31,0,0.0,31.54,425.85,Credit Card,Express,Delivered,Ali Raza,5
ORD-11914,2023-07-19,Carlos Mendez,customer8443@email.com,USA,Mumbai,Home & Kitchen,Microwave,1,346.32,346.32,0,0.0,27.71,374.03,COD,Express,Delivered,Usman Khan,5
ORD-11915,2023-07-19,Grace Lee,customer6492@email.com,USA,Toronto,Home & Kitchen,Kettle,1,283.49,283.49,5,14.17,21.55,290.87,Credit Card,Free Shipping,Delivered,John Doe,5
ORD-11916,2023-07-19,Alice Johnson,customer1443@email.com,Canada,Islamabad,Sports,Dumbbells,5,91.77,458.85,5,22.94,34.87,470.78,Credit Card,Standard,Shipped,Usman Khan,5
ORD-11917,2023-07-19,Eve Turner,customer2671@email.com,Canada,Berlin,Sports,Jump Rope,9,141.68,1275.12,10,127.51,91.81,1239.42,PayPal,Free Shipping,Shipped,Ali Raza,3
ORD-11918,2023-07-19,Alice Johnson,customer4266@email.com,India,Berlin,Home & Kitchen,Rice Cooker,6,100.84,605.04,25,151.26,36.3,490.08,PayPal,Standard,Shipped,Nadia Islam,4
ORD-11919,2023-07-19,Diana Prince,customer8425@email.com,UAE,Lahore,Sports,Dumbbells,2,304.96,609.92,5,30.5,46.35,625.77,Credit Card,Standard,Shipped,John Doe,3
ORD-11920,2023-07-19,Alice Johnson,customer6909@email.com,USA,Lahore,Books,Business Analytics,9,32.7,294.3,5,14.72,22.37,301.95,Bank Transfer,Standard,Cancelled,Usman Khan,4
ORD-11921,2023-07-19,Mike Ross,customer8014@email.com,UK,Dubai,Electronics,Headphones,6,1307.27,7843.62,0,0.0,627.49,8471.11,COD,Standard,Delivered,Sara Ahmed,5
ORD-11922,2023-07-19,Nina Simone,customer6479@email.com,USA,Islamabad,Books,Cloud Computing,5,57.4,287.0,15,43.05,19.52,263.47,COD,Free Shipping,Delivered,Usman Khan,3
ORD-11923,2023-07-19,Omar Sheikh,customer8819@email.com,UAE,Toronto,Home & Kitchen,Blender,5,173.85,869.25,0,0.0,69.54,938.79,PayPal,Standard,Cancelled,Ali Raza,5
ORD-11924,2023-07-20,Quinn Hughes,customer6141@email.com,Australia,New York,Home & Kitchen,Vacuum,3,212.41,637.23,0,0.0,50.98,688.21,Bank Transfer,Express,Delivered,John Doe,4
ORD-11925,2023-07-20,Laura Palmer,customer1715@email.com,USA,New York,Books,Deep Learning,6,58.43,350.58,10,35.06,25.24,340.76,Debit Card,Standard,Delivered,Sara Ahmed,5
ORD-11926,2023-07-20,Grace Lee,customer1891@email.com,UK,London,Sports,Dumbbells,4,143.91,575.64,0,0.0,46.05,621.69,COD,Free Shipping,Processing,John Doe,1
ORD-11927,2023-07-20,Sam Wilson,customer4807@email.com,India,New York,Sports,Resistance Bands,2,397.86,795.72,0,0.0,63.66,859.38,PayPal,Free Shipping,Cancelled,John Doe,2
ORD-11928,2023-07-20,Carlos Mendez,customer1500@email.com,Canada,New York,Home & Kitchen,Blender,3,105.59,316.77,10,31.68,22.81,307.9,Credit Card,Standard,Shipped,Usman Khan,5
ORD-11929,2023-07-20,Rachel Green,customer3640@email.com,USA,Sydney,Clothing,Jeans,9,105.4,948.6,0,0.0,75.89,1024.49,COD,Standard,Delivered,Nadia Islam,5
ORD-11930,2023-07-20,Diana Prince,customer9894@email.com,USA,Toronto,Sports,Gym Bag,9,132.78,1195.02,0,0.0,95.6,1290.62,PayPal,Express,Delivered,Usman Khan,5
ORD-11931,2023-07-20,Carlos Mendez,customer3333@email.com,Australia,Toronto,Books,Business Analytics,6,53.61,321.66,5,16.08,24.45,330.03,Bank Transfer,Express,Delivered,Sara Ahmed,5
ORD-11932,2023-07-20,Laura Palmer,customer3194@email.com,Pakistan,Islamabad,Sports,Dumbbells,9,284.25,2558.25,5,127.91,194.43,2624.77,Credit Card,Standard,Delivered,Ali Raza,3
ORD-11933,2023-07-20,Laura Palmer,customer7937@email.com,UAE,Lahore,Books,Business Analytics,4,15.23,60.92,0,0.0,4.87,65.79,Bank Transfer,Free Shipping,Delivered,Usman Khan,3
ORD-11934,2023-07-21,Quinn Hughes,customer9575@email.com,Canada,Berlin,Home & Kitchen,Vacuum,5,105.26,526.3,20,105.26,33.68,454.72,Credit Card,Free Shipping,Delivered,Nadia Islam,5
ORD-11935,2023-07-21,Frank Castle,customer2591@email.com,Australia,Mumbai,Sports,Knee Support,6,250.97,1505.82,0,0.0,120.47,1626.29,PayPal,Standard,Delivered,Nadia Islam,3
ORD-11936,2023-07-21,Omar Sheikh,customer6059@email.com,Pakistan,New York,Books,AI Future,9,57.89,521.01,10,52.1,37.51,506.42,PayPal,Free Shipping,Shipped,Usman Khan,5
ORD-11937,2023-07-21,Bob Smith,customer5398@email.com,USA,Berlin,Home & Kitchen,Iron,5,312.46,1562.3,0,0.0,124.98,1687.28,Debit Card,Standard,Cancelled,Sara Ahmed,4
ORD-11938,2023-07-21,Hina Khan,customer5440@email.com,USA,Berlin,Clothing,Hoodie,8,78.36,626.88,5,31.34,47.64,643.18,Debit Card,Express,Delivered,Nadia Islam,4
ORD-11939,2023-07-21,Nina Simone,customer2783@email.com,UAE,Mumbai,Books,AI Future,1,23.57,23.57,0,0.0,1.89,25.46,PayPal,Express,Delivered,Nadia Islam,4
ORD-11940,2023-07-21,Eve Turner,customer6385@email.com,UAE,Islamabad,Clothing,Sweater,5,86.9,434.5,0,0.0,34.76,469.26,Credit Card,Standard,Delivered,Sara Ahmed,5
ORD-11941,2023-07-21,Carlos Mendez,customer5117@email.com,Germany,Mumbai,Clothing,Jacket,1,114.77,114.77,0,0.0,9.18,123.95,PayPal,Standard,Delivered,Sara Ahmed,5
ORD-11942,2023-07-21,Julia Roberts,customer7982@email.com,UAE,Sydney,Electronics,Mouse,6,1186.7,7120.2,5,356.01,541.14,7305.33,Credit Card,Standard,Delivered,Sara Ahmed,5
ORD-11943,2023-07-22,Grace Lee,customer3583@email.com,UAE,Sydney,Sports,Yoga Mat,7,167.71,1173.97,5,58.7,89.22,1204.49,Debit Card,Overnight,Cancelled,Sara Ahmed,4
ORD-11944,2023-07-22,Kevin Hart,customer9454@email.com,UK,Mumbai,Books,Web Dev,5,44.66,223.3,0,0.0,17.86,241.16,Credit Card,Free Shipping,Delivered,Usman Khan,3
ORD-11945,2023-07-22,Omar Sheikh,customer3430@email.com,Pakistan,Toronto,Clothing,Scarf,1,102.09,102.09,25,25.52,6.13,82.7,PayPal,Express,Delivered,Usman Khan,5
ORD-11946,2023-07-22,Bob Smith,customer6669@email.com,USA,London,Electronics,Keyboard,6,1440.71,8644.26,0,0.0,691.54,9335.8,Bank Transfer,Express,Delivered,John Doe,3
ORD-11947,2023-07-22,Eve Turner,customer8060@email.com,USA,Karachi,Home & Kitchen,Microwave,5,373.81,1869.05,5,93.45,142.05,1917.65,Credit Card,Express,Delivered,John Doe,4
ORD-11948,2023-07-22,Kevin Hart,customer9583@email.com,Canada,London,Books,AI Future,6,48.42,290.52,0,0.0,23.24,313.76,Debit Card,Standard,Delivered,John Doe,4
ORD-11949,2023-07-22,Hina Khan,customer3936@email.com,UAE,Sydney,Clothing,Hoodie,7,111.28,778.96,5,38.95,59.2,799.21,Credit Card,Free Shipping,Processing,Nadia Islam,4
ORD-11950,2023-07-22,Mike Ross,customer9731@email.com,USA,Sydney,Sports,Protein Shaker,7,142.83,999.81,15,149.97,67.99,917.83,Credit Card,Express,Cancelled,Sara Ahmed,4
ORD-11951,2023-07-22,Kevin Hart,customer7709@email.com,UK,Lahore,Electronics,Headphones,2,1276.65,2553.3,5,127.67,194.05,2619.68,Debit Card,Standard,Shipped,Usman Khan,5
ORD-11952,2023-07-22,Quinn Hughes,customer5323@email.com,USA,Toronto,Clothing,Scarf,3,69.85,209.55,0,0.0,16.76,226.31,PayPal,Standard,Delivered,Usman Khan,5
ORD-11953,2023-07-23,Omar Sheikh,customer7616@email.com,Pakistan,Karachi,Sports,Water Bottle,6,141.94,851.64,0,0.0,68.13,919.77,PayPal,Free Shipping,Processing,Sara Ahmed,4
ORD-11954,2023-07-23,Alice Johnson,customer3419@email.com,Canada,Lahore,Clothing,Scarf,3,63.78,191.34,15,28.7,13.01,175.65,COD,Standard,Delivered,John Doe,2
ORD-11955,2023-07-23,Sam Wilson,customer2399@email.com,Australia,Sydney,Books,AI Future,2,50.98,101.96,0,0.0,8.16,110.12,COD,Free Shipping,Processing,Nadia Islam,5
ORD-11956,2023-07-23,Priya Sharma,customer3084@email.com,Pakistan,Islamabad,Books,Machine Learning,4,13.17,52.68,0,0.0,4.21,56.89,COD,Standard,Delivered,Usman Khan,4
ORD-11957,2023-07-23,Sam Wilson,customer8804@email.com,India,London,Books,Machine Learning,5,30.09,150.45,0,0.0,12.04,162.49,Debit Card,Express,Processing,Ali Raza,5
ORD-11958,2023-07-23,Mike Ross,customer7987@email.com,UK,New York,Electronics,Power Bank,9,763.92,6875.28,0,0.0,550.02,7425.3,PayPal,Standard,Delivered,Nadia Islam,2
ORD-11959,2023-07-23,Diana Prince,customer6156@email.com,USA,Lahore,Books,Machine Learning,3,7.01,21.03,0,0.0,1.68,22.71,PayPal,Free Shipping,Processing,Nadia Islam,3
ORD-11960,2023-07-23,Kevin Hart,customer6309@email.com,India,Mumbai,Sports,Cycling Gloves,3,104.31,312.93,20,62.59,20.03,270.37,Debit Card,Express,Shipped,John Doe,5
ORD-11961,2023-07-23,Rachel Green,customer2535@email.com,USA,London,Clothing,Shorts,6,125.74,754.44,10,75.44,54.32,733.32,PayPal,Standard,Delivered,Sara Ahmed,5
ORD-11962,2023-07-24,Rachel Green,customer5753@email.com,Pakistan,New York,Home & Kitchen,Coffee Maker,5,335.69,1678.45,10,167.85,120.85,1631.45,Credit Card,Standard,Delivered,Ali Raza,4
ORD-11963,2023-07-24,Julia Roberts,customer9281@email.com,USA,New York,Sports,Jump Rope,6,151.87,911.22,0,0.0,72.9,984.12,Credit Card,Standard,Delivered,John Doe,4
